Case 48 - P5 C22-29810-28152.jpg,Non-Tumor
Case 48 - P5 C21-22691-12407.jpg,Viable
Case 48 - P5 C21-38065-16064.jpg,Viable
Case 48 - P5 C23-15409-20333.jpg,Viable
Case 48 - P5 C23-29641-13214.jpg,Viable
Case 48 - P5 C22-33153-19473.jpg,Viable
Case 48 - P5 C20-30894-20232.jpg,viable: non-viable
Case 48 - P5 C21-28225-10553.jpg,viable: non-viable
Case 48 - P5 C22-35024-20347.jpg,viable: non-viable
Case 48 - P5 C20-8427-20401.jpg,Non-Tumor
Case 48 - P5 C22-33543-8004.jpg,Viable
zannotated,Non-Tumor
Case 48 - P5 C23-19579-22034.jpg,Viable
Case 48 - P5 C22-17464-9867.jpg,Viable
Case 48 - P5 C23-18472-17481.jpg,Viable
Case 48 - P5 C21-10548-16103.jpg,Viable
Case 48 - P5 C21-19527-27711.jpg,Non-Tumor
Case 48 - P5 C22-14392-22302.jpg,Non-Tumor
Case 48 - P5 C22-26068-19668.jpg,Viable
Case 48 - P5 C20-7234-13196.jpg,Non-Tumor
Case 48 - P5 C22-21419-13624.jpg,viable: non-viable
Case 48 - P5 C23-23240-21386.jpg,Viable
Case 48 - P5 C23-13674-18318.jpg,Non-Tumor
Case 48 - P5 C23-27501-16553.jpg,Viable
Case 48 - P5 C22-25507-14943.jpg,Viable
Case 48 - P5 C21-19402-23915.jpg,Non-Tumor
Case 48 - P5 C20-28430-29841.jpg,Non-Tumor
Case 48 - P5 C21-36006-23109.jpg,Viable
Case 48 - P5 C21-35299-19753.jpg,Viable
